source_platform,keyword,product_title,product_url,offer_id,price,min_order_quantity,sales_text,shop_name,shop_url,location,image_url,capture_status,capture_note
"1688","商用儿童摇摆机","新款投币摇摇车3D互动摩托车游戏机儿童电动商用扫码支付摇摆机","https://s.1688.com/selloffer/similar_search.html?offerIds=1051339001027&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01C3c1em1ok3EpBsuD9_%21%212222432055262-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1051339001027","¥1400","","","台州市黄岩贝比游乐设备有限公司","http://shop12851514q7427.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01C3c1em1ok3EpBsuD9_!!2222432055262-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","新款投币动感赛车摇摆机宝宝商用小汽车玩具车小孩家用MP5摇摇车","https://s.1688.com/selloffer/similar_search.html?offerIds=529541688145&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01w7BeqE2271vrnoa8O_%21%211926927072-0-cib.jpg&scene=similar_search&postCatPaths=1045018","529541688145","¥1608","","全网200+件","台州贝比优有玩具有限公司","http://tzbaby8.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01w7BeqE2271vrnoa8O_!!1926927072-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","商用投币弹珠机出卡片弹珠小子儿童投珠拉杆弹珠机游戏机厂家直销","https://s.1688.com/selloffer/similar_search.html?offerIds=1063983003963&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01NlyqxD2FqSPqGE6b4_%21%212222140398931-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1063983003963","¥880","","","广州龙擎动漫科技有限公司","http://shop498119171qm66.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01NlyqxD2FqSPqGE6b4_!!2222140398931-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","新款抓娃娃机大型商用设备夹公仔机商场同款礼品机儿童电玩城","https://s.1688.com/selloffer/similar_search.html?offerIds=730495927961&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01qtPXex1ySJuWrb9Un_%21%212290776577-0-cib.jpg&scene=similar_search&postCatPaths=1045018","730495927961","¥2800","","80+件","广州雄之业动漫科技有限公司","http://gzjxgames.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01qtPXex1ySJuWrb9Un_!!2290776577-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","室内室外游乐场儿童乐园三人苹果旋转木马摇摇车商用儿童游戏机","","1038291005912","¥3800","","","广州龙擎动漫科技有限公司","http://shop498119171qm66.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01rQ1nYM2FqSOVQ94c0_!!2222140398931-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","新款五金枪机游戏机投币商用小孩玩具车宝宝电动超市门口摇摇车","https://s.1688.com/selloffer/similar_search.html?offerIds=755785067250&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN015rq9ti2271st0dSTK_%21%211926927072-0-cib.jpg&scene=similar_search&postCatPaths=1045018","755785067250","¥1780","","全网20+件","台州贝比优有玩具有限公司","http://tzbaby8.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN015rq9ti2271st0dSTK_!!1926927072-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","厂家直销2026新款儿童电动投币摇摇车超市门口商用带音乐特价","https://s.1688.com/selloffer/similar_search.html?offerIds=771073622930&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01JskPWX1i7Dl1znege_%21%21962084365-0-cib.jpg&scene=similar_search&postCatPaths=1045018","771073622930","¥580","","60+件","台州市黄岩嘉一玩具商行","http://shop1370349597905.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01JskPWX1i7Dl1znege_!!962084365-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","投币摇摇车新款2026商用幼儿电动音乐火车家用儿童超市门口摇摆机","https://s.1688.com/selloffer/similar_search.html?offerIds=36651367577&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN019Ox7gF2271zKrUkY4_%21%211926927072-0-cib.jpg&scene=similar_search&postCatPaths=1045018","36651367577","¥780","","全网400+件","台州贝比优有玩具有限公司","http://tzbaby8.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN019Ox7gF2271zKrUkY4_!!1926927072-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","新款电动小孩商用摇球机宝宝游乐场摆放礼品游戏机幸运彩球玩具车","https://s.1688.com/selloffer/similar_search.html?offerIds=1050786091359&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01kf4L7A22727OwxpaK_%21%211926927072-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1050786091359","¥3280","","","台州贝比优有玩具有限公司","http://tzbaby8.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN0172rxC022727Ovk8ML_!!1926927072-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","电玩城娱乐设备大型投币商场游戏机室内商用儿童动漫城游戏厅厂家","","741953060655","¥280","","20+件","广州雄之业动漫科技有限公司","http://gzjxgames.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01LjaU8V1ySJwkpZqBN_!!2290776577-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","商用儿童投币游戏机电玩城娱乐设备室内商场游乐园电玩电子街机","","892455302492","¥100","","","广州祺龙电子科技有限公司","http://shop9k909c29411q3.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01eMW9fS1SDbWwABslC_!!2213528072213-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","电玩城儿童娱乐机游戏厅游戏设备大型商场电玩动漫城游乐场电玩机","","574904139380","¥200","","20+件","广州雄之业动漫科技有限公司","http://gzjxgames.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01GTR86u1ySK18TAG12_!!2290776577-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","2026年新款精灵宝贝打地鼠机游戏机游乐玩具商用儿童投币打老鼠机","https://s.1688.com/selloffer/similar_search.html?offerIds=608649034580&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01kXzlEy2271wep1Gmy_%21%211926927072-0-cib.jpg&scene=similar_search&postCatPaths=1045018","608649034580","¥1050","","全网100+件","台州贝比优有玩具有限公司","http://tzbaby8.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01BDZcbn2271wfCQZqN_!!1926927072-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","魔方抓娃娃机小型商用娱乐全透明儿童投币公仔机电玩游戏机跨境厂","","991992364455","¥2180","","","广州五花海科技有限公司","http://wuhuahai.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01HA0tEd1N30LiPBRYN_!!2200699711513-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","新款台式商用弹珠机经典游戏机儿童乐园娱乐公仔机商场游艺设备","","994506544438","¥1680","","","广州趣玩乐享动漫科技有限公司","http://shop9888a50z73h07.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01XMd6Vfj3DnF1gzHJ_!!2217502672561-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","成人儿童商场商用体感蹦床数字运动体验馆室内电玩设备游艺机扫码","","977988368020","¥1000","","","广州喜糖游艺有限公司","http://shop2761g60v7k626.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01uNSdDX1oXE6BHLfhZ_!!2217589115234-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","儿童电玩城娱乐设备亲子互动游戏机投币式商用游艺机电玩设备厂家","","898902160970","¥460","","100+件","台州九牛动漫科技有限公司","http://shop6g8f924190w32.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN012nNdNO2FAmGIPrHKK_!!2217962608840-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用儿童摇摆机","豪华篮球机成人儿童商用投篮机游乐设备大型电玩城商用篮球游戏机","","798265086183","¥8800","","10+件","广州喜糖游艺有限公司","http://shop2761g60v7k626.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01NaxbrC1oXE9UW2UHs_!!2217589115234-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","大型体感商用vr消防安全科普vr体验馆游乐vr游戏机设备一体机厂家","https://s.1688.com/selloffer/similar_search.html?offerIds=891583744246&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01dSJdYu1LmgYUcrDRa_%21%212213351911342-0-cib.jpg&scene=similar_search&postCatPaths=1045018","891583744246","¥10","","100+件","广州乐骅动漫科技有限公司","http://shop7d03j48854i37.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01dSJdYu1LmgYUcrDRa_!!2213351911342-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","vr大空间游戏设备多人行走平台一体机竞技射击科技馆景区XR体验馆","https://s.1688.com/selloffer/similar_search.html?offerIds=842872649939&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01w7VP2a1cRw2jv5xBQ_%21%212215717453598-0-cib.jpg&scene=similar_search&postCatPaths=1045018","842872649939","¥100","","","广州影华科技有限公司","http://yinghkeji.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01w7VP2a1cRw2jv5xBQ_!!2215717453598-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","电玩城游戏机娱乐设备游戏厅大型商用推币赛车摩托游艺机整场定制","https://s.1688.com/selloffer/similar_search.html?offerIds=1070816930476&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01ypdWXg2AZRd5ptzR5_%21%212218601128217-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1070816930476","¥150","","","广州美吉思智能科技有限公司","http://shop0580i336203w4.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01ypdWXg2AZRd5ptzR5_!!2218601128217-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","室内保龄球大型游戏机体验馆数字运动潮玩馆体能训练模拟设备商用","https://s.1688.com/selloffer/similar_search.html?offerIds=856799330587&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01hngttA1oXE0ZYcVbh_%21%212217589115234-0-cib.jpg&scene=similar_search&postCatPaths=1044736","856799330587","¥989","","10+件","广州喜糖游艺有限公司","http://shop2761g60v7k626.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01hngttA1oXE0ZYcVbh_!!2217589115234-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","穿梭时空vr游戏机一体机商用体验馆VR游乐大型智能设备游乐电玩城","","770560180688","¥100","","","广州奥库利文化有限公司","http://shop65p1134319ys4.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01du052m1vs1EMu1Zji_!!2217305846227-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","动感赛车摩托电玩城娱乐设备游戏厅商用儿童投币游戏机VR赛车机","https://s.1688.com/selloffer/similar_search.html?offerIds=1072181774186&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01PDvuSV1IpYJ1chua_%21%212216360409296-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1072181774186","¥100","","","广州泳丰游乐设备有限公司","http://shop176z106mq0002.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01PDvuSV1IpYJ1chua_!!2216360409296-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","小程序数码彩票机电玩设备自助投币游戏机马戏团商用二维码出票机","https://s.1688.com/selloffer/similar_search.html?offerIds=597896650438&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01LIAnkf2DaIrfmKFQD_%21%213907498625-0-cib.jpg&scene=similar_search&postCatPaths=1045018","597896650438","¥310","","80+件","广州市冉悦电子科技有限公司","http://shop23a28630947f2.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01LIAnkf2DaIrfmKFQD_!!3907498625-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","唱歌机迷你ktv房朗读亭朗读设备移动k歌房隔音房商用自助点歌唱吧","https://s.1688.com/selloffer/similar_search.html?offerIds=892983327268&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN015O5HSS1Rgd7mR7g5K_%21%212217632602141-0-cib.jpg&scene=similar_search&postCatPaths=1045018","892983327268","¥500","","20+件","广州联成信息科技服务有限公司","http://shop18516u289tt28.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN015O5HSS1Rgd7mR7g5K_!!2217632602141-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","电玩城游戏机娱乐设备游戏厅大型商用推币文审机器赛车摩托游艺机","https://s.1688.com/selloffer/similar_search.html?offerIds=1057876546025&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN013mHAku2AZRcRhIimv_%21%212218601128217-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1057876546025","¥280","","","广州美吉思智能科技有限公司","http://shop0580i336203w4.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01Yl1evk2AZRcRbb5tH_!!2218601128217-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","电玩设备VR加特林射击设备商用vr模拟现实虚拟现实体感游戏体验馆","https://s.1688.com/selloffer/similar_search.html?offerIds=981690915772&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01hLd6jT1YrLeQx21C3_%21%212220300823112-0-cib.jpg&scene=similar_search&postCatPaths=1045018","981690915772","¥5000","","","广州威之龙动漫科技有限公司","http://shop0956dt82297d5.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01hLd6jT1YrLeQx21C3_!!2220300823112-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","360°飞行器vr游戏设备一体机商用主动驾驶飞行模拟器航天科技馆","https://s.1688.com/selloffer/similar_search.html?offerIds=1033289541926&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01HVjABw2Lo416uPiLj_%21%212209241109738-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1033289541926","¥1000","","","广州铭派科技有限公司","http://shop20052o003o367.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01HVjABw2Lo416uPiLj_!!2209241109738-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","电玩城娱乐设备大型VR游戏机商用娃娃机儿童商场电竞吧共享街机","https://s.1688.com/selloffer/similar_search.html?offerIds=944049534861&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01khIVMH1UmzTZWkahE_%21%212217502672561-0-cib.jpg&scene=similar_search&postCatPaths=1045018","944049534861","¥1288","","","广州趣玩乐享动漫科技有限公司","http://shop9888a50z73h07.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01khIVMH1UmzTZWkahE_!!2217502672561-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","大型电玩城电子游戏厅游艺投币VR眼镜丧尸对战枪战射击游戏机商用","https://s.1688.com/selloffer/similar_search.html?offerIds=1070967081337&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01owyvNR1x4g11sYvTi_%21%212222225006390-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1070967081337","¥100","","","广州乐跃星游乐设备有限公司","http://shop47077t9166y86.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01pZTfAC1x4g15y86Ld_!!2222225006390-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","大型vr游乐设备娱乐虚拟现实游戏9d一体机电玩城vr体验馆设备工厂","https://s.1688.com/selloffer/similar_search.html?offerIds=988445923468&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01VR2t1X1k48ULOrshb_%21%212213835684629-0-cib.jpg&scene=similar_search&postCatPaths=1045018","988445923468","¥13500","","","广州蜘蛛侠动漫科技有限公司","http://shop38zw76443m565.1688.com","","https://img.alicdn.com/imgextra/i4/O1CN01On8MQIc3kwE0aFo8_!!6000000004885-2-tps-288-288.png","success",""
"1688","商用VR游戏设备","电玩城商用VR双人跳舞体感游戏机虚拟现实节奏光剑健身娱乐一体机","https://s.1688.com/selloffer/similar_search.html?offerIds=1039054295123&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01BY5HtK1UGvjS4Xuln_%21%212216844292491-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1039054295123","¥600","","","广州顺宏动漫科技有限公司","http://shop81355602547w1.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01BY5HtK1UGvjS4Xuln_!!2216844292491-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","成人vr跳舞机电玩城娱乐设备双人体感游戏机大型动漫城游戏厅设施","https://s.1688.com/selloffer/similar_search.html?offerIds=641729257250&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01CAfn202JXS3cF9JEp_%21%212883399431-0-cib.jpg&scene=similar_search&postCatPaths=1045018","641729257250","¥1000","","","哇赛电子娱乐设备(广州)有限公司","http://shop1463676845716.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01CAfn202JXS3cF9JEp_!!2883399431-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","vr游戏机大型体感游乐设备VR赛车党建消防工地禁毒交通安全体验馆","https://s.1688.com/selloffer/similar_search.html?offerIds=694391469692&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN010Zya751NO4A6mnp22_%21%214201671559-0-cib.jpg&scene=similar_search&postCatPaths=1045018","694391469692","¥800","","","广州新世纪飞凡科技有限公司","http://shop79436333w7945.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN010Zya751NO4A6mnp22_!!4201671559-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","大型电玩城唱歌跳舞机投篮机赛车机摩托游戏机商用轰趴馆娱乐设备","https://s.1688.com/selloffer/similar_search.html?offerIds=588233251490&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01ela7Lm1ySK1fxwhrE_%21%212290776577-0-cib.jpg&scene=similar_search&postCatPaths=1045018","588233251490","¥200","","30+件","广州雄之业动漫科技有限公司","http://gzjxgames.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01ela7Lm1ySK1fxwhrE_!!2290776577-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","商用投币炫光篮球机 电玩城游戏厅投篮机 室内竞技篮球游乐设备","https://s.1688.com/selloffer/similar_search.html?offerIds=996477348740&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01gZgqNY2M45rB7CJE5_%21%213174689773-0-cib.jpg&scene=similar_search&postCatPaths=1045018","996477348740","¥940","","","广州呢呢熊动漫科技有限公司","http://shop1490720662675.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01gZgqNY2M45rB7CJE5_!!3174689773-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","可跨境幻影星空vr游戏机设备幻影骑士赛车驾驶体验馆商场vr一体机","https://s.1688.com/selloffer/similar_search.html?offerIds=838982491236&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN013AOqnJ1uuTsC8em4D_%21%21962216097-0-cib.jpg&scene=similar_search&postCatPaths=1033550","838982491236","¥120","","100+件","广州卓远虚拟现实科技股份有限公司","http://hyxkvr.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN013AOqnJ1uuTsC8em4D_!!962216097-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","vr游戏设备一体机飞碟商用航空航天科技馆科普研学实践基地天文馆","https://s.1688.com/selloffer/similar_search.html?offerIds=1049816370618&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01abh0Rn2Lo41pePD1J_%21%212209241109738-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1049816370618","¥1000","","","广州铭派科技有限公司","http://shop20052o003o367.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01abh0Rn2Lo41pePD1J_!!2209241109738-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","大魔术师游戏厅叠币大型电玩城推币娱乐机设备投币商用游戏机厂家","https://s.1688.com/selloffer/similar_search.html?offerIds=1051596641659&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01HjWctc1x4g066cD6X_%21%212222225006390-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1051596641659","¥100","","10+件","广州乐跃星游乐设备有限公司","http://shop47077t9166y86.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01QQ0jzZ1x4g06K55sT_!!2222225006390-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","鑫胜vr游戏设备一体机射击商用大型全套枪战吃鸡虚拟现实vr体验馆","https://s.1688.com/selloffer/similar_search.html?offerIds=862432475913&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01Hs54DV1H6JQx5tx2Q_%21%212207580880708-0-cib.jpg&scene=similar_search&postCatPaths=1045018","862432475913","¥347","","","广州鑫胜智能设备厂","http://shop65941hl2318g1.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01Hs54DV1H6JQx5tx2Q_!!2207580880708-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","幻影星空vr游戏机摩托车商用赛车驾驶模拟器vr体验馆设备一体机","https://s.1688.com/selloffer/similar_search.html?offerIds=653940277850&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01ND6HF21uuTafdIcfr_%21%21962216097-0-cib.jpg&scene=similar_search&postCatPaths=1045018","653940277850","¥100","","1700+件","广州卓远虚拟现实科技股份有限公司","http://hyxkvr.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN01ND6HF21uuTafdIcfr_!!962216097-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","幸运拍拍乐文审礼品机商用游戏厅电玩设备室内双人打鱼游戏机批发","https://s.1688.com/selloffer/similar_search.html?offerIds=1064393436337&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01uH1rOU1kjMAPGfRNc_%21%212220912604719-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1064393436337","¥20","","20+件","广州昊龙游艺设备有限公司","http://shop3426137z74353.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01uH1rOU1kjMAPGfRNc_!!2220912604719-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","电玩城游戏机室内儿童电玩娱乐设备游戏厅大型商用文审投币游艺机","https://s.1688.com/selloffer/similar_search.html?offerIds=1057781278076&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01qmYPOF2AZRcR76eF9_%21%212218601128217-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1057781278076","¥260","","20+件","广州美吉思智能科技有限公司","http://shop0580i336203w4.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01kTpiyA2AZRcRbal3U_!!2218601128217-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","源头厂家游戏机电玩设备商用扫码整体策划一站式采购大型游乐设备","https://s.1688.com/selloffer/similar_search.html?offerIds=747643320065&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01LB7voF29hr1oak9OM_%21%212882938100-0-cib.jpg&scene=similar_search&postCatPaths=1045018","747643320065","¥998","","","广州市调皮狗电子科技有限公司","http://shop1471067108438.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01LB7voF29hr1oak9OM_!!2882938100-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","新款跨境大型抓娃娃机儿童商用4人位室内电玩城设备礼品机游戏机","","1067273037397","¥4500","","","广州趣玩乐享动漫科技有限公司","http://shop9888a50z73h07.1688.com?tracelog=p4p","","https://cbu01.alicdn.com/img/ibank/O1CN017cz8xh1UmzThBDnmI_!!2217502672561-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","大型VR体感游戏机VR翼装飞行畅游天空模拟机商用全套体验馆电子","https://s.1688.com/selloffer/similar_search.html?offerIds=995247286079&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01dK9Qp31oFp63rKo8M_%21%212221000245196-0-cib.jpg&scene=similar_search&postCatPaths=1045018","995247286079","¥1410","","","广州阿穆尔游乐设备有限公司","http://shop95i1179i2x805.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01rFgLOW1oFp63oeV4c_!!2221000245196-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","电玩城商用投币游戏机模拟机双人枪机大小型娱乐游艺电玩游乐设备","https://s.1688.com/selloffer/similar_search.html?offerIds=1059585825919&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01pL99nN1VHg0w1exOy_%21%212222237842628-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1059585825919","¥3800","","","广州铭浩动漫科技有限公司","http://shop24631xbs96188.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01pL99nN1VHg0w1exOy_!!2222237842628-0-cib.jpg_460x460q100.jpg_.webp","success",""
"1688","商用VR游戏设备","30平方整馆策划VR游戏机体验馆大型娱乐中心文旅景区电玩城设备","https://s.1688.com/selloffer/similar_search.html?offerIds=1069760510770&imageAddress=https%3A%2F%2Fcbu01.alicdn.com%2Fimg%2Fibank%2FO1CN01gPjNnN1cRwCWKB34L_%21%212215717453598-0-cib.jpg&scene=similar_search&postCatPaths=1045018","1069760510770","¥100","","","广州影华科技有限公司","http://yinghkeji.1688.com","","https://cbu01.alicdn.com/img/ibank/O1CN01gPjNnN1cRwCWKB34L_!!2215717453598-0-cib.jpg_460x460q100.jpg_.webp","success",""
